var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
g,o,k,o,i,e,k,k,o,f
c,j,c,o,m,j,b,n,n,m
m,d,k,l,d,o,k,g,f,m
a,f,h,c,e,o,k,i,a,e
o,o,i,h,e,k,m,g,g,h
g,i,f,e,a,h,n,d,n,c
i,o,g,i,f,j,m,j,g,a
i,g,k,o,a,g,i,h,k,i
e,b,f,d,o,a,k,b,g,g
e,a,h,m,g,f,e,b,k,n
a,i,c,e,l,o,m,g,n,f
k,j,n,c,d,n,o,f,c,m
k,l,f,o,m,a,f,m,a,g
g,i,e,m,h,k,i,d,f,e
h,e,c,i,i,o,h,k,h,n
c,m,b,l,h,c,l,j,d,i
a,i,l,j,k,b,g,b,a,g
b,m,f,h,l,c,k,e,a,h
k,j,h,c,j,o,f,e,l,i
c,m,j,m,m,l,c,k,h,f
h,g,j,a,m,e,n,n,i,j
e,c,i,k,f,i,e,b,o,k
i,h,b,o,m,m,b,b,h,h
f,e,k,i,m,c,a,l,n,h
i,d,d,c,l,b,a,b,a,n
d,g,m,o,k,c,g,a,l,h
d,a,g,a,n,e,j,g,o,m
l,l,m,d,l,n,g,e,i,a
k,j,d,o,d,l,e,d,n,n
d,d,m,f,k,d,n,l,a,k
g,m,m,n,g,k,i,o,a,c
n,i,d,d,o,m,b,g,c,m
f,o,h,g,i,c,l,n,f,d
d,j,l,k,k,c,j,f,c,c
o,k,b,g,e,m,g,l,f,b
k,b,e,k,f,n,e,d,c,e
l,d,i,i,e,b,n,l,b,m
k,b,e,o,e,k,m,h,m,i
a,m,n,l,h,l,m,o,g,g
o,d,e,h,n,n,k,d,l,o
c,g,c,a,i,j,b,j,o,a
d,k,a,b,m,j,e,n,n,g
g,l,f,o,n,b,b,f,e,l
b,e,m,o,i,m,f,j,i,j
d,a,m,c,c,e,b,c,a,f
d,b,i,j,l,b,i,d,k,h
h,d,i,e,a,g,m,o,l,l
c,a,g,b,e,e,k,o,e,g
b,o,o,l,m,h,a,f,o,b
a,d,h,a,k,m,i,e,f,o
d,b,h,g,k,f,b,m,m,o
m,l,d,l,a,e,b,o,n,k
k,o,l,g,n,l,l,g,g,k
b,l,j,o,c,e,k,b,j,e
o,l,f,g,o,g,l,e,a,m
h,k,j,j,d,l,k,e,n,e
o,h,l,c,j,b,g,g,n,m
o,d,l,j,e,c,n,g,c,b
l,o,d,f,b,e,g,g,d,k
g,h,d,g,m,b,l,o,i,n
k,b,f,h,k,a,b,c,b,e
o,k,a,m,j,f,j,i,h,j
j,g,b,l,o,l,e,a,k,d
i,o,b,a,f,e,c,n,c,g
h,j,k,l,e,a,b,b,c,n
a,g,j,f,f,b,d,e,e,k
i,h,k,j,k,h,k,g,i,k
g,g,n,g,o,o,l,a,f,j
g,b,o,c,l,o,i,n,f,b
b,j,b,l,f,b,h,o,m,l
d,c,h,f,b,f,i,j,k,i
j,h,m,m,b,f,c,b,k,d
b,e,h,j,m,k,a,b,m,j
a,k,g,a,g,b,n,f,c,g
h,d,d,d,o,c,h,j,k,k
e,h,n,o,a,a,j,f,a,o
b,j,h,b,k,o,l,o,h,g
h,a,a,k,i,m,b,h,o,c
c,j,n,l,m,b,c,j,m,n
d,h,e,l,o,g,i,b,a,o
l,d,l,a,b,b,b,d,b,o
e,j,d,b,g,i,m,k,d,b
c,o,c,j,b,i,g,h,k,b
h,h,e,m,d,i,d,g,i,c
f,i,g,j,d,k,a,b,i,d
h,i,f,j,n,c,m,i,a,c
j,e,a,g,l,m,h,l,k,k
a,b,o,b,l,h,l,n,i,b
j,g,h,e,e,n,l,g,m,g
o,h,j,h,h,b,g,g,m,g
o,b,a,i,l,m,a,a,o,i
n,e,b,m,c,e,k,i,l,g
n,n,j,e,a,d,o,e,g,h
f,k,g,m,f,k,d,l,j,g
c,e,i,d,c,m,l,o,c,k
h,o,d,b,a,a,k,a,n,n
l,k,g,l,h,n,k,i,b,m
g,a,j,d,b,h,o,f,d,c
l,h,n,n,e,j,b,m,f,h
h,f,n,b,h,l,b,j,i,f
d,n,a,k,h,c,n,k,j,o
m,c,j,g,o,c,e,i,d,g
o,a,b,f,h,g,l,h,n,o
a,e,h,i,n,b,l,b,k,i
m,h,o,h,h,o,n,k,h,b
k,l,b,k,d,d,e,j,i,m
l,c,n,m,n,m,h,g,b,l
l,n,m,a,d,o,l,b,f,f
n,b,h,g,l,a,d,l,g,j
i,j,f,m,m,a,d,c,f,e
e,m,f,a,m,l,j,d,j,d
a,o,e,c,g,e,o,f,n,d
f,o,i,o,e,e,a,h,k,h
i,k,f,j,b,c,n,n,h,g
j,m,h,g,i,j,f,e,e,m
k,o,a,h,e,j,o,k,m,f
b,b,l,c,l,g,j,g,k,e
e,a,c,a,f,i,l,c,c,n
g,k,g,m,e,g,l,n,i,e
h,g,c,j,o,i,o,m,h,n
i,h,d,d,b,o,o,f,d,d
h,d,o,m,e,o,a,h,f,f
i,g,o,j,i,d,a,c,i,d
l,a,g,d,c,e,b,h,g,a
k,g,i,l,a,j,m,f,f,b
l,j,d,m,g,h,g,o,n,o
g,d,n,d,l,d,l,l,j,l
j,f,g,i,i,o,g,e,l,k
g,a,g,l,e,d,c,m,n,m
c,f,g,j,i,i,h,f,a,i
e,k,b,h,n,m,n,l,i,e
h,m,i,a,g,k,i,b,n,h
j,g,b,d,c,k,c,g,m,b
h,f,g,l,m,i,g,h,c,g
b,a,f,b,d,b,d,l,o,l
g,n,i,n,l,g,l,g,c,o
m,j,a,f,j,j,i,l,f,m
h,i,m,a,n,k,o,e,h,b
b,n,i,b,k,l,f,n,n,d
m,a,n,b,j,g,l,i,a,c
k,n,j,o,b,c,m,a,i,i
l,c,m,i,i,f,a,a,g,i
g,k,f,c,m,c,b,l,i,h
j,n,d,i,l,a,k,g,e,f
g,g,e,d,n,d,d,o,f,a
d,k,f,f,m,l,n,m,j,j
o,k,l,c,c,i,i,a,f,c
a,c,f,d,o,i,f,j,o,l
k,i,a,d,j,i,b,f,e,g
k,k,n,e,d,n,m,f,d,k
d,a,m,g,e,h,l,n,e,l
o,m,i,b,e,c,l,m,k,k
j,f,d,h,n,j,e,m,b,m
n,a,e,a,b,d,h,n,d,d
e,g,a,c,o,n,e,g,n,b
i,m,d,k,n,c,g,d,a,j
n,m,f,k,o,k,a,g,c,o
l,b,c,b,h,a,d,o,b,l
c,b,l,o,k,c,f,m,j,e
c,h,f,a,a,a,b,d,o,e
b,g,e,c,j,o,m,i,e,l
m,o,j,e,h,d,d,l,g,b
f,g,a,b,k,h,j,j,g,c
g,o,c,k,n,j,c,g,b,h
l,k,d,g,m,g,c,f,e,i
b,g,o,e,a,b,f,k,a,o
a,m,o,l,h,n,d,l,c,c
e,o,h,d,d,h,j,b,l,d
h,n,g,c,d,j,d,i,l,o
c,i,o,k,j,k,o,l,i,m
d,n,k,o,d,b,k,o,a,a
j,a,g,j,l,n,l,a,k,m
j,g,j,d,i,n,a,i,i,d
n,c,a,b,b,b,e,j,d,l
j,b,n,c,j,g,h,d,f,a
g,n,i,c,m,j,l,d,e,a
l,d,j,l,k,a,i,o,i,j
o,d,c,i,e,j,d,m,i,o
i,l,a,o,b,i,o,c,c,d
f,j,l,e,b,i,h,j,n,k
m,d,f,e,a,n,e,l,f,d
a,l,d,f,k,o,h,g,b,o
l,n,f,e,l,d,g,b,e,m
j,b,l,a,j,h,f,a,m,h
k,g,i,e,i,d,i,b,k,g
f,f,e,i,b,l,j,d,l,g
h,f,o,o,c,a,a,i,b,o
b,d,h,j,o,k,e,j,f,o
e,m,d,e,f,l,f,i,o,g
m,e,k,a,b,h,g,n,h,e
a,m,i,o,c,m,e,g,b,l
d,a,i,m,k,d,d,h,l,g
a,k,b,o,d,h,k,h,c,b
k,b,j,d,d,n,a,f,n,o
b,b,n,d,l,b,c,b,o,a
f,m,h,d,m,a,h,f,m,f
h,c,o,i,g,d,e,n,o,o
a,m,e,m,a,f,n,i,j,j
d,g,h,f,l,a,b,h,e,f
m,o,k,d,i,j,o,a,j,a
j,e,i,k,k,m,i,c,b,h
l,l,a,f,e,f,l,c,n,e
g,k,k,b,l,g,o,o,j,a
a,a,c,o,b,a,a,n,i,j
c,j,c,e,n,f,b,k,k,d
j,n,c,b,m,d,e,g,k,c
f,i,j,m,m,l,b,l,c,i
m,b,l,b,f,d,f,o,m,n
c,f,n,c,l,l,f,a,b,a
g,e,g,n,l,b,n,h,l,e
f,f,n,g,c,h,c,j,e,o
n,k,d,e,j,f,l,n,e,e
c,k,g,e,h,f,f,i,g,i
h,m,o,k,h,a,o,e,f,i
l,e,m,e,f,f,c,h,n,k
o,l,k,g,k,d,d,c,f,i
j,f,m,k,a,m,j,l,g,b
g,c,n,h,g,a,d,c,g,h
g,b,h,k,a,h,m,e,e,g
k,a,l,a,o,m,i,j,e,b
n,f,l,b,n,l,d,b,f,m
e,h,n,m,f,k,i,g,k,o
m,c,c,d,d,h,i,o,h,g
g,c,n,i,i,f,b,l,e,d
d,n,i,e,e,d,e,e,l,l
m,b,j,c,l,l,g,i,b,c
b,n,c,h,o,f,o,c,n,o
i,e,c,a,n,a,g,m,c,e
f,g,n,h,b,n,i,c,d,m
b,e,a,l,f,d,f,i,d,c
e,o,f,c,c,i,e,l,j,n
o,o,c,f,k,g,n,g,b,h
n,c,j,e,h,j,e,c,j,h
f,i,i,m,d,f,o,k,d,f
c,d,l,m,c,h,g,o,f,g
h,i,j,c,d,n,h,i,g,a
k,b,n,f,l,h,b,k,k,g
o,d,m,g,i,k,a,g,f,e
m,c,l,a,n,c,l,o,m,d
g,f,m,l,h,d,e,m,g,j
k,b,f,j,n,c,j,h,i,b
b,l,d,m,a,i,i,a,g,h
l,d,g,f,f,b,l,n,i,d
c,c,d,i,f,m,d,l,h,m
i,c,e,k,n,k,n,a,m,n
f,i,c,k,d,d,h,l,k,m
k,h,d,o,m,b,l,b,g,b
i,h,j,o,g,n,g,k,e,l
k,i,i,b,g,b,k,g,h,g
i,h,i,k,c,l,b,f,h,k
e,c,a,o,o,l,m,l,m,h
m,m,e,e,g,e,e,b,a,d
a,n,o,f,h,j,m,j,i,n
d,c,o,a,n,e,j,e,l,m
l,h,l,o,k,f,o,f,k,e
o,n,g,m,a,c,k,j,g,g
b,l,a,m,g,f,n,i,a,n
e,b,b,c,a,k,k,l,i,d
b,c,k,b,o,l,d,e,l,c
n,d,k,d,o,c,c,k,n,l
l,d,n,e,c,d,k,a,n,f
o,g,m,b,j,n,e,l,m,b
h,l,m,b,d,g,a,b,k,h
a,f,n,k,n,f,k,f,m,a
i,d,j,j,j,c,l,e,f,e
b,j,h,h,a,e,n,i,a,l
d,j,m,g,d,a,l,k,a,a
i,k,o,m,c,c,j,e,d,d
j,c,e,i,l,d,f,k,j,j
j,j,k,j,h,h,c,i,a,d
o,d,l,d,n,b,f,i,o,n
b,f,o,i,o,n,o,f,i,n
g,h,h,o,o,n,h,f,d,b
h,a,l,f,c,j,m,b,c,n
f,j,n,c,h,k,d,c,m,a
i,o,m,g,g,h,l,h,l,l
b,g,l,e,c,n,l,c,j,c
m,c,m,c,d,m,b,m,l,f
g,k,c,b,h,c,g,m,b,e
o,h,e,g,e,a,o,j,j,i
d,e,k,d,c,l,o,m,d,a
f,c,j,j,n,f,h,g,h,k
e,l,b,m,n,a,a,a,f,i
m,i,n,h,k,j,g,g,i,f
h,g,n,m,f,n,i,e,l,f
d,j,k,i,b,g,j,a,l,j
b,f,c,l,i,c,g,d,g,m
i,b,c,f,e,e,c,m,l,n
c,d,j,i,o,o,c,e,b,g
f,e,a,d,b,j,o,l,e,d
h,n,j,d,k,j,m,f,n,a
l,d,j,g,e,b,n,f,a,g
l,g,f,i,n,i,f,l,n,i
g,b,b,j,g,b,h,d,l,k
e,g,l,c,j,g,n,n,g,n
d,e,d,b,m,e,m,k,h,e
k,h,n,h,g,i,m,j,m,a
d,j,c,a,k,m,l,f,n,e
o,n,o,l,m,b,g,m,d,i
c,b,a,o,e,j,h,g,c,j
g,n,g,a,i,k,j,b,o,g
g,c,o,f,h,i,b,b,o,f
k,c,k,f,h,c,g,e,o,i
d,a,h,f,a,g,n,b,d,e
d,n,e,h,m,c,g,d,i,a
h,a,l,n,b,c,l,o,i,l
i,b,f,g,c,i,a,n,g,j
n,a,e,n,d,l,c,c,m,d
f,f,a,h,k,b,f,c,d,i
g,j,f,i,f,b,a,l,f,j
m,n,b,h,m,c,f,m,l,j
j,h,b,n,h,f,m,i,e,o
n,g,g,f,l,i,b,f,m,c
m,h,n,o,d,h,m,c,m,a
h,a,h,e,i,h,f,k,b,o
k,e,f,h,d,m,m,c,l,c
e,i,k,a,j,b,k,k,i,n
d,k,k,g,e,a,c,l,f,k
j,i,k,f,e,a,c,m,g,b
g,b,l,f,o,a,b,f,o,f
f,m,o,c,o,d,j,h,b,l
k,o,m,l,j,j,b,k,e,b
h,l,k,d,m,e,n,l,j,c
k,i,n,n,f,i,b,k,g,o
o,l,g,l,l,a,j,f,b,m
e,b,k,m,l,k,j,j,f,f
g,n,e,n,o,n,i,e,g,m
g,g,o,g,e,n,b,d,j,c
a,m,b,m,c,l,o,n,j,a
a,o,i,a,j,g,l,k,m,h
i,c,d,h,m,j,c,h,e,b
g,j,j,n,i,m,l,f,b,c
m,k,c,n,i,h,c,n,n,m
b,h,d,i,j,m,e,n,f,e
g,d,i,c,k,o,l,h,g,j
a,d,f,a,k,g,a,n,f,f
o,l,a,m,h,l,b,l,b,o
e,l,h,g,c,a,o,e,b,o
j,k,k,i,f,d,l,j,c,d
l,d,k,f,l,i,g,e,k,h
m,g,m,g,l,a,e,k,m,d
g,j,o,k,k,a,e,i,o,g
a,a,d,h,h,g,a,c,e,j
j,l,g,h,k,m,m,j,n,j
o,d,d,j,g,a,j,k,e,f
n,j,m,c,k,a,k,l,i,j
k,h,n,i,g,k,c,o,e,o
n,d,c,c,d,j,g,e,f,k
c,b,f,b,i,j,a,d,k,h
e,h,k,j,i,o,n,g,l,j
c,k,g,d,b,j,h,e,b,f
o,m,m,o,d,f,o,o,f,a
l,n,h,b,e,d,l,a,e,a
d,k,n,d,a,c,g,n,m,b
i,o,j,b,e,k,a,i,a,f
h,k,m,f,i,o,k,n,d,l
f,f,b,h,i,j,a,e,a,b
a,e,i,n,l,b,d,a,h,c
f,a,f,k,k,l,j,c,f,a
e,o,g,o,a,b,g,c,o,d
j,d,l,j,a,j,i,c,g,k
j,f,d,d,h,b,b,l,m,o
g,e,f,e,k,j,k,l,i,l
e,n,e,i,l,k,j,k,n,b
o,h,i,j,f,a,l,o,h,i
d,d,i,c,b,f,c,f,i,d
m,a,e,e,d,n,b,j,d,d
g,e,n,n,c,o,a,b,f,b
d,k,m,g,j,m,m,h,g,l
g,j,a,j,m,d,j,j,a,h
d,j,a,d,i,o,e,b,f,l
d,e,d,c,o,b,o,e,d,m
d,g,a,e,f,l,k,f,n,e
e,o,d,e,j,j,k,e,n,b
l,f,g,n,g,a,f,l,m,o
m,l,d,j,o,c,b,o,e,j
c,a,e,j,g,n,j,g,k,m
f,d,d,b,c,d,d,f,h,g
f,j,k,c,g,f,a,n,b,d
a,m,b,b,k,i,i,e,j,a
j,n,m,j,f,m,k,i,i,l
g,g,c,e,c,f,k,j,n,g
e,l,k,c,f,n,a,h,j,b
k,f,n,f,l,j,k,o,c,k
j,i,h,m,m,e,m,j,i,f
l,j,f,n,h,i,d,e,g,f
m,o,j,m,c,f,n,c,l,l
f,j,a,h,o,e,f,k,b,j
c,o,j,l,f,g,l,g,c,i
i,d,j,o,k,n,k,g,b,o
j,o,c,k,k,a,j,e,j,b
i,b,j,m,k,i,f,l,c,a
m,g,d,n,g,n,i,f,m,o
n,b,g,j,h,g,b,m,n,e
l,h,k,b,f,b,h,d,h,l
c,m,j,c,o,m,b,o,e,a
f,c,e,k,o,d,o,g,d,k
d,j,m,c,g,k,l,e,m,m
n,l,a,f,n,a,f,g,l,h
i,j,c,m,i,j,l,m,j,h
f,c,a,k,o,n,a,j,b,k
b,e,i,h,e,m,b,g,i,l
b,a,l,o,h,o,l,h,l,f
k,l,k,d,f,b,d,a,c,a
l,k,e,o,a,n,d,o,l,f
g,g,l,c,g,h,b,l,k,e
c,e,d,f,e,j,l,m,d,k
e,n,o,b,d,l,i,i,n,e
k,e,a,b,o,m,h,n,f,g
l,h,n,n,g,i,o,l,g,b
d,c,c,n,m,h,l,g,g,o
m,o,g,f,g,d,k,k,g,n
c,l,o,f,d,h,h,e,k,c
b,a,h,a,c,o,k,h,c,i
a,n,f,k,b,l,f,b,b,f
m,b,j,e,d,a,c,o,l,j
d,n,n,o,o,f,a,o,o,g
e,n,d,h,m,d,i,n,c,i
m,o,g,j,m,f,a,j,j,c
e,a,g,c,l,f,m,c,d,f
c,b,g,k,n,a,i,g,o,a
h,g,b,b,k,d,l,n,d,d
k,a,m,m,h,b,n,m,e,c
e,l,c,d,m,n,c,l,m,j
l,i,f,c,e,d,m,k,l,g
l,a,i,m,k,a,i,h,k,f
m,e,n,d,m,j,a,n,h,g
h,c,i,i,j,e,e,g,h,i
j,o,i,e,d,d,b,b,d,g
k,g,n,h,h,j,a,e,j,f
f,k,j,j,l,j,c,i,m,n
f,n,e,j,o,k,a,k,a,c
n,i,k,o,g,f,j,k,i,f
a,i,d,b,e,i,e,h,c,d
j,n,i,o,j,b,a,o,a,i
b,c,l,d,g,d,c,m,m,b
h,h,e,m,c,d,i,c,k,o
k,i,e,f,k,c,k,o,o,g
e,c,g,m,h,c,j,k,f,d
h,l,i,o,j,m,n,f,m,f
i,f,c,n,l,l,g,b,e,b
l,d,o,k,e,i,c,e,m,g
b,e,e,e,b,h,l,h,l,h
c,e,k,e,h,g,d,g,c,d
a,b,m,m,k,m,e,i,f,g
o,g,i,e,c,i,f,l,m,h
d,l,g,b,m,b,a,j,l,l
e,n,m,a,k,b,a,m,g,f
g,o,g,o,c,k,l,l,b,a
j,g,f,m,m,c,g,h,n,h
a,l,e,o,e,b,e,m,m,d
k,g,j,o,d,k,o,j,a,g
i,g,o,a,h,k,o,j,l,e
o,e,c,m,a,a,k,j,h,e
b,f,o,m,g,j,b,m,l,i
d,g,a,h,e,c,k,g,k,j
k,n,l,g,n,h,j,f,d,b
d,c,k,a,a,h,n,c,f,g
h,a,h,h,a,d,i,g,f,h
i,f,n,o,e,o,k,c,h,k
b,n,f,l,h,n,h,b,g,c
k,i,h,o,j,c,a,h,j,o
g,l,f,i,g,m,f,j,g,m
j,l,h,l,f,h,d,k,b,j
i,j,i,i,f,l,a,f,f,d
j,d,m,a,h,k,g,e,d,a
i,f,e,g,g,m,d,j,k,e
b,g,o,f,b,i,j,l,l,f
g,n,e,k,g,b,g,c,d,d
f,f,b,j,d,l,j,c,e,g
m,o,h,d,e,g,a,k,l,l
j,o,h,h,a,e,a,g,n,o
i,m,m,b,a,c,m,m,n,a
l,i,k,h,f,c,c,o,n,k
b,l,l,a,k,i,d,k,d,h
n,e,k,d,i,d,c,d,k,o
c,d,k,d,b,b,f,c,o,n
d,a,j,j,a,d,b,f,i,a
e,i,f,m,k,g,c,c,m,j
a,b,f,o,n,f,c,j,f,n
j,h,l,d,a,o,h,c,h,l
n,l,l,c,a,f,m,n,c,e
k,h,h,a,e,b,m,c,f,d
g,o,c,e,e,j,e,f,g,i
o,i,h,l,h,f,b,i,l,e
j,g,l,i,i,j,h,o,i,c
b,c,f,a,o,f,m,e,b,o
h,m,e,h,d,e,e,c,m,j
e,f,g,l,l,l,j,n,i,a
b,n,l,e,j,d,n,a,o,m
f,j,e,m,h,o,f,j,l,d
g,n,f,n,k,j,i,h,i,c
h,j,l,g,f,o,j,e,c,h
a,m,j,b,g,h,d,l,d,j
f,o,a,g,h,b,h,j,k,c
l,g,n,e,m,g,j,i,n,o
m,d,d,m,d,k,e,b,g,g
l,g,e,l,l,b,l,l,k,d
o,h,i,g,j,e,g,a,d,f
k,h,i,e,o,d,g,j,a,j
o,b,m,a,j,k,f,e,l,m
f,m,b,m,g,b,j,l,e,c
a,g,b,m,f,a,c,d,b,e
b,b,g,l,k,d,c,m,m,k
m,g,n,g,m,l,m,g,g,b
j,d,h,f,i,o,b,l,l,h
d,m,o,b,i,g,j,d,c,a
b,e,k,a,f,h,c,a,m,n
k,e,c,k,a,i,n,m,k,l
g,o,j,b,i,m,n,f,o,f
j,g,f,n,i,g,o,h,f,j
c,c,f,f,l,o,j,o,a,d
a,e,l,a,l,c,k,e,d,n
g,c,l,n,e,c,n,e,a,b
l,m,e,h,m,a,f,g,f,k
j,f,b,j,a,a,f,m,b,o
l,i,f,i,c,d,f,i,o,m
d,c,o,b,e,a,b,m,h,f
g,d,e,c,e,n,a,d,l,a
n,n,g,e,o,o,c,d,b,d
m,h,j,o,o,i,f,f,a,f
j,m,b,j,g,g,k,k,f,f
i,g,g,l,b,g,a,e,o,h
l,e,c,j,k,n,d,a,n,i
o,c,m,k,c,n,h,c,n,d
d,h,i,f,e,g,k,k,d,l
k,f,m,a,f,c,l,m,n,b
o,b,i,e,j,e,j,o,e,m
o,j,g,m,n,h,k,h,h,o
l,j,f,a,m,e,c,c,a,d
i,m,f,m,i,k,e,m,b,m
i,h,o,l,b,c,h,o,m,l
l,n,h,f,b,n,j,j,e,m
k,h,c,m,i,m,c,f,j,i
b,a,j,f,e,i,h,k,m,n
m,k,e,d,e,e,l,e,c,c
m,i,l,d,e,h,e,c,d,l
e,i,j,a,a,k,g,c,m,i
d,g,a,m,d,a,l,m,a,o
k,c,l,l,a,a,o,j,l,e
b,i,i,f,e,j,m,n,k,g
i,k,g,g,o,e,b,g,n,n
g,l,c,c,g,f,n,k,o,d
o,f,o,b,d,a,f,c,c,h
j,e,c,b,n,a,f,h,i,k
b,c,j,c,k,m,o,i,m,b
l,j,h,h,i,k,h,m,g,c
l,o,b,b,e,a,e,k,m,d
a,c,h,j,d,b,k,f,a,k
i,l,a,i,l,f,i,a,d,k
n,d,l,i,e,b,b,e,b,b
f,g,i,d,n,o,f,e,m,m
k,l,i,e,g,k,e,c,k,g
c,i,j,a,f,m,j,e,m,o
a,c,n,n,k,a,g,l,k,e
j,e,m,b,f,d,n,c,i,g
j,a,a,j,f,f,g,d,f,n
d,o,j,i,g,l,g,f,f,e
f,h,c,c,k,d,d,a,n,k
f,f,f,n,m,h,o,n,c,j
l,j,n,b,b,a,h,l,h,a
a,l,m,d,d,h,j,i,j,e
d,c,d,i,k,m,d,b,m,o
j,l,m,n,l,j,j,b,d,l
o,n,c,h,b,g,l,m,m,j
b,k,e,h,l,m,n,d,a,k
l,i,c,c,n,f,g,n,j,b
j,m,b,o,c,h,e,f,n,l
b,o,h,e,j,l,n,d,f,m
e,i,m,i,n,f,h,i,d,d
m,a,e,a,j,k,b,h,a,g
f,e,m,i,a,i,k,d,e,b
e,f,e,i,d,b,j,i,e,h
a,k,m,c,g,n,h,j,o,d
b,l,e,k,f,i,g,j,l,a
h,j,k,m,i,e,m,k,b,e
o,l,o,c,l,i,f,n,j,n
m,f,i,f,l,c,g,h,f,m
i,g,n,a,k,l,d,m,o,g
i,a,h,m,b,o,b,k,j,b
d,i,i,k,f,l,c,f,i,k
g,f,d,d,d,n,f,b,c,j
l,d,h,k,g,i,n,i,e,f
j,j,g,n,f,b,k,m,d,i
f,l,a,n,k,f,i,c,h,d
h,j,o,l,f,c,n,h,e,g
n,a,a,a,o,e,c,l,g,j
c,l,d,g,g,b,n,h,f,n
f,g,m,f,o,i,c,g,i,g
d,i,d,l,b,o,e,b,a,d
d,k,l,a,m,d,i,m,k,d
l,f,e,c,i,k,f,n,a,f
d,o,g,h,j,h,e,o,e,e
m,b,f,h,i,l,n,m,i,j
f,i,h,c,d,d,b,f,g,i
e,m,i,h,e,e,k,j,n,c
n,f,k,k,j,m,f,i,k,j
l,f,d,a,m,g,b,c,e,f
f,n,k,g,l,b,f,j,i,l
l,c,l,a,i,l,f,j,n,l
j,h,a,b,i,l,d,i,h,m
g,o,a,m,l,k,k,n,c,j
l,e,a,c,n,k,g,d,g,f
m,b,c,e,o,j,h,n,c,h
j,b,k,f,o,b,h,n,n,c
c,o,i,n,h,e,h,g,b,h
o,a,o,b,f,j,k,f,c,k
j,b,i,i,f,m,d,k,d,d
b,a,g,m,k,e,a,m,d,n
i,h,n,c,b,k,d,k,b,e
e,b,k,j,f,m,h,b,g,k
e,l,f,k,m,o,a,m,e,n
a,h,g,a,e,i,h,a,j,g
f,j,j,i,a,j,e,f,l,e
g,l,a,l,k,g,n,o,g,m
m,a,f,o,i,m,e,m,j,n
j,a,m,e,n,o,e,b,m,j
m,k,g,c,c,k,c,l,i,f
g,m,a,d,h,e,f,n,e,o
m,c,a,h,e,a,h,d,c,a
g,j,i,e,i,a,o,b,e,k
